customer_id,registration_date,region,acquisition_channel,marketing_opt_in
CUST-023447,2024-04-11,West,Paid Ads,False
CUST-023448,2021-05-26,South,Organic Search,True
CUST-023449,2023-08-07,East,Organic Search,False
CUST-023450,2023-03-24,South,Paid Ads,False
CUST-023451,2023-11-17,Central,Social Media,False
CUST-023452,2023-09-16,South,Email Campaign,True
CUST-023453,2022-09-06,West,Organic Search,False
CUST-023454,2022-05-22,East,Paid Ads,False
CUST-023455,2021-10-03,Central,Social Media,True
CUST-023456,2023-04-13,East,Paid Ads,True
CUST-023457,2023-02-11,Central,Organic Search,True
CUST-023458,2023-11-06,Central,Organic Search,False
CUST-023459,2020-11-03,South,Direct,False
CUST-023460,2022-10-25,South,Paid Ads,False
CUST-023461,2022-08-01,North,Paid Ads,False
CUST-023462,2024-10-24,North,Organic Search,False
CUST-023463,2024-12-04,East,Organic Search,True
CUST-023464,2022-01-26,Central,Organic Search,True
CUST-023465,2022-02-07,Central,Direct,False
CUST-023466,2024-01-08,South,Organic Search,True
CUST-023467,2022-07-12,North,Social Media,True
CUST-023468,2023-09-11,North,Paid Ads,False
CUST-023469,2024-04-16,North,Paid Ads,True
CUST-023470,2023-01-17,East,Organic Search,True
CUST-023471,2022-06-02,Central,Paid Ads,True
CUST-023472,2023-09-22,North,Referral,True
CUST-023473,2024-06-19,South,Social Media,True
CUST-023474,2024-12-01,Central,Organic Search,False
CUST-023475,2023-08-29,East,Social Media,True
CUST-023476,2023-08-24,North,Paid Ads,True
CUST-023477,2022-02-21,South,Organic Search,True
CUST-023478,2022-12-07,East,Referral,False
CUST-023479,2023-11-11,South,Organic Search,True
CUST-023480,2024-01-29,Central,Paid Ads,False
CUST-023481,2021-08-09,Central,Referral,False
CUST-023482,2024-07-06,East,Paid Ads,True
CUST-023483,2024-01-28,South,Organic Search,True
CUST-023484,2022-08-28,Central,Referral,False
CUST-023485,2022-10-16,East,Social Media,True
CUST-023486,2022-01-03,South,Referral,False
CUST-023487,2024-11-04,Central,Organic Search,True
CUST-023488,2021-11-18,North,Social Media,True
CUST-023489,2021-08-22,West,Social Media,False
CUST-023490,2020-09-14,South,Paid Ads,True
CUST-023491,2020-08-30,North,Referral,False
CUST-023492,2022-02-28,East,Social Media,True
CUST-023493,2022-11-10,South,Organic Search,True
CUST-023494,2023-01-02,East,Direct,False
CUST-023495,2022-04-01,South,Referral,True
CUST-023496,2023-12-26,South,Direct,True
CUST-023497,2024-11-12,South,Direct,False
CUST-023498,2023-10-04,North,Organic Search,False
CUST-023499,2022-11-28,North,Organic Search,False
CUST-023500,2024-10-21,North,Organic Search,False
CUST-023501,2022-01-28,Central,Direct,True
CUST-023502,2023-11-22,North,Paid Ads,True
CUST-023503,2023-08-14,West,Email Campaign,False
CUST-023504,2022-04-28,Central,Organic Search,True
CUST-023505,2021-05-05,Central,Organic Search,True
CUST-023506,2023-02-04,North,Organic Search,True
CUST-023507,2024-01-17,South,Paid Ads,True
CUST-023508,2022-08-21,Central,Referral,True
CUST-023509,2022-07-05,Central,Organic Search,True
CUST-023510,2024-09-24,West,Social Media,True
CUST-023511,2023-03-10,East,Organic Search,True
CUST-023512,2024-08-10,South,Paid Ads,True
CUST-023513,2023-12-24,Central,Organic Search,False
CUST-023514,2023-06-08,North,Paid Ads,True
CUST-023515,2023-07-01,North,Organic Search,True
CUST-023516,2024-12-07,East,Organic Search,False
CUST-023517,2024-01-16,North,Paid Ads,False
CUST-023518,2022-09-17,Central,Social Media,True
CUST-023519,2024-09-23,West,Organic Search,False
CUST-023520,2024-01-30,South,Organic Search,True
CUST-023521,2022-09-30,West,Referral,False
CUST-023522,2022-04-29,Central,Paid Ads,False
CUST-023523,2024-08-25,Central,Paid Ads,False
CUST-023524,2023-12-31,South,Referral,False
CUST-023525,2022-06-10,North,Organic Search,False
CUST-023526,2023-12-20,Central,Social Media,False
CUST-023527,2024-11-21,Central,Organic Search,True
CUST-023528,2022-03-21,East,Organic Search,True
CUST-023529,2023-05-03,North,Organic Search,True
CUST-023530,2023-01-24,Central,Direct,False
CUST-023531,2023-05-30,South,Organic Search,True
CUST-023532,2020-12-03,West,Organic Search,True
CUST-023533,2024-08-05,West,Paid Ads,True
CUST-023534,2021-10-06,Central,Paid Ads,True
CUST-023535,2023-06-11,North,Direct,False
CUST-023536,2021-07-14,Central,Paid Ads,False
CUST-023537,2022-06-06,Central,Paid Ads,True
CUST-023538,2024-05-03,West,Social Media,True
CUST-023539,2024-01-25,Central,Email Campaign,False
CUST-023540,2024-06-24,South,Organic Search,False
CUST-023541,2024-02-09,South,Social Media,False
CUST-023542,2023-07-03,North,Social Media,True
CUST-023543,2023-09-16,West,Organic Search,True
CUST-023544,2024-01-18,Central,Social Media,False
CUST-023545,2024-10-05,East,Paid Ads,False
CUST-023546,2024-07-07,North,Paid Ads,False
CUST-023547,2022-07-16,West,Organic Search,True
CUST-023548,2023-11-21,South,Social Media,False
CUST-023549,2022-12-24,Central,Paid Ads,False
CUST-023550,2022-06-28,East,Paid Ads,False
CUST-023551,2024-05-13,Central,Organic Search,True
CUST-023552,2023-11-24,West,Organic Search,False
CUST-023553,2021-07-09,South,Direct,True
CUST-023554,2022-12-05,North,Organic Search,False
CUST-023555,2021-09-20,West,Direct,True
CUST-023556,2024-08-11,West,Referral,True
CUST-023557,2024-02-01,North,Social Media,True
CUST-023558,2023-05-02,Central,Organic Search,False
CUST-023559,2020-03-25,East,Organic Search,True
CUST-023560,2023-12-28,West,Direct,True
CUST-023561,2022-08-31,Central,Referral,False
CUST-023562,2024-07-11,Central,Social Media,False
CUST-023563,2023-01-29,West,Email Campaign,True
CUST-023564,2022-12-01,South,Direct,False
CUST-023565,2023-09-07,North,Organic Search,False
CUST-023566,2022-11-04,North,Social Media,False
CUST-023567,2024-01-23,East,Paid Ads,False
CUST-023568,2022-08-27,Central,Social Media,False
CUST-023569,2023-02-13,West,Email Campaign,True
CUST-023570,2024-08-28,East,Organic Search,False
CUST-023571,2022-06-21,West,Paid Ads,True
CUST-023572,2022-04-08,West,Social Media,True
CUST-023573,2023-06-04,East,Organic Search,True
CUST-023574,2022-03-30,West,Referral,True
CUST-023575,2022-03-20,West,Organic Search,True
CUST-023576,2022-08-05,North,Email Campaign,True
CUST-023577,2023-08-08,Central,Referral,False
CUST-023578,2022-06-18,South,Organic Search,False
CUST-023579,2024-12-03,South,Paid Ads,False
CUST-023580,2024-06-03,East,Organic Search,True
CUST-023581,2023-01-01,South,Social Media,True
CUST-023582,2022-03-31,South,Organic Search,True
CUST-023583,2024-02-03,Central,Organic Search,False
CUST-023584,2024-06-23,West,Direct,True
CUST-023585,2021-05-22,North,Social Media,True
CUST-023586,2022-01-16,West,Organic Search,True
CUST-023587,2023-05-09,North,Organic Search,True
CUST-023588,2021-01-20,North,Social Media,False
CUST-023589,2021-02-08,Central,Paid Ads,False
CUST-023590,2024-06-25,Central,Social Media,False
CUST-023591,2021-06-02,South,Paid Ads,True
CUST-023592,2024-07-22,East,Paid Ads,True
CUST-023593,2021-09-19,West,Social Media,True
CUST-023594,2024-02-28,East,Organic Search,False
CUST-023595,2022-04-20,Central,Referral,True
CUST-023596,2022-08-21,Central,Organic Search,True
CUST-023597,2022-04-09,East,Organic Search,True
CUST-023598,2023-09-09,Central,Email Campaign,True
CUST-023599,2022-08-09,East,Organic Search,True
CUST-023600,2024-03-22,West,Social Media,True
CUST-023601,2022-05-08,South,Paid Ads,False
CUST-023602,2021-05-22,Central,Paid Ads,True
CUST-023603,2021-09-08,North,Paid Ads,False
CUST-023604,2022-08-27,Central,Organic Search,True
CUST-023605,2024-12-03,West,Organic Search,True
CUST-023606,2022-11-13,West,Organic Search,True
CUST-023607,2024-06-03,South,Email Campaign,False
CUST-023608,2021-02-27,East,Organic Search,False
CUST-023609,2023-04-17,North,Referral,False
CUST-023610,2024-12-04,Central,Organic Search,True
CUST-023611,2022-11-15,West,Organic Search,True
CUST-023612,2024-09-13,East,Direct,True
CUST-023613,2024-05-31,South,Social Media,True
CUST-023614,2022-01-29,South,Social Media,True
CUST-023615,2020-06-07,Central,Organic Search,True
CUST-023616,2023-06-05,North,Paid Ads,False
CUST-023617,2021-09-18,Central,Organic Search,True
CUST-023618,2023-04-20,South,Social Media,True
CUST-023619,2023-09-11,West,Email Campaign,True
CUST-023620,2024-07-28,West,Organic Search,True
CUST-023621,2022-09-14,Central,Paid Ads,True
CUST-023622,2022-03-13,South,Organic Search,False
CUST-023623,2024-12-06,North,Organic Search,False
CUST-023624,2023-02-13,Central,Referral,True
CUST-023625,2022-10-06,Central,Paid Ads,True
CUST-023626,2021-12-22,West,Paid Ads,False
CUST-023627,2023-10-28,Central,Paid Ads,True
CUST-023628,2021-01-27,East,Organic Search,False
CUST-023629,2024-07-24,East,Paid Ads,True
CUST-023630,2022-11-14,South,Organic Search,True
CUST-023631,2023-02-19,South,Email Campaign,True
CUST-023632,2021-12-03,West,Email Campaign,False
CUST-023633,2023-10-12,North,Organic Search,False
CUST-023634,2024-09-19,North,Social Media,True
CUST-023635,2020-12-05,North,Social Media,True
CUST-023636,2021-12-31,North,Organic Search,True
CUST-023637,2022-03-10,Central,Email Campaign,True
CUST-023638,2023-06-09,East,Paid Ads,False
CUST-023639,2023-12-25,Central,Paid Ads,True
CUST-023640,2020-02-20,Central,Social Media,True
CUST-023641,2023-09-11,Central,Organic Search,True
CUST-023642,2024-10-08,West,Organic Search,True
CUST-023643,2024-01-11,East,Email Campaign,True
CUST-023644,2023-10-31,Central,Organic Search,True
CUST-023645,2023-11-03,West,Organic Search,True
CUST-023646,2022-06-05,North,Direct,True
CUST-023647,2024-07-07,West,Organic Search,True
CUST-023648,2023-02-05,Central,Email Campaign,False
CUST-023649,2023-12-23,Central,Referral,True
CUST-023650,2023-02-02,North,Social Media,True
CUST-023651,2023-12-28,Central,Organic Search,False
CUST-023652,2023-12-12,West,Organic Search,True
CUST-023653,2024-09-22,West,Email Campaign,False
CUST-023654,2023-05-30,East,Referral,True
CUST-023655,2024-03-15,North,Email Campaign,False
CUST-023656,2023-01-15,West,Paid Ads,False
CUST-023657,2023-02-24,West,Direct,False
CUST-023658,2024-07-13,West,Referral,True
CUST-023659,2024-09-15,Central,Organic Search,True
CUST-023660,2023-01-07,Central,Organic Search,True
CUST-023661,2023-08-09,North,Email Campaign,True
CUST-023662,2021-12-11,East,Direct,True
CUST-023663,2021-01-17,West,Email Campaign,True
CUST-023664,2023-07-02,West,Paid Ads,True
CUST-023665,2022-10-17,North,Organic Search,True
CUST-023666,2021-09-12,Central,Referral,True
CUST-023667,2022-11-19,South,Organic Search,False
CUST-023668,2024-05-17,Central,Organic Search,True
CUST-023669,2023-12-14,Central,Social Media,False
CUST-023670,2021-07-25,North,Organic Search,False
CUST-023671,2024-10-30,Central,Paid Ads,False
CUST-023672,2021-09-13,North,Organic Search,False
CUST-023673,2024-09-15,Central,Paid Ads,False
CUST-023674,2024-09-26,North,Direct,True
CUST-023675,2021-10-18,Central,Organic Search,True
CUST-023676,2022-04-14,East,Social Media,True
CUST-023677,2021-10-12,Central,Direct,False
CUST-023678,2020-10-05,South,Paid Ads,False
CUST-023679,2021-10-21,Central,Social Media,False
CUST-023680,2020-07-16,Central,Social Media,True
CUST-023681,2023-07-17,Central,Email Campaign,True
CUST-023682,2023-10-03,North,Direct,False
CUST-023683,2023-12-13,North,Email Campaign,False
CUST-023684,2023-06-02,Central,Referral,True
CUST-023685,2024-11-05,South,Paid Ads,True
CUST-023686,2021-10-06,West,Paid Ads,False
CUST-023687,2020-10-17,Central,Email Campaign,False
CUST-023688,2020-12-18,West,Email Campaign,True
CUST-023689,2024-12-11,West,Organic Search,False
CUST-023690,2024-07-12,South,Organic Search,True
CUST-023691,2022-10-03,West,Paid Ads,True
CUST-023692,2021-08-21,West,Referral,False
CUST-023693,2023-09-17,Central,Referral,False
CUST-023694,2024-08-05,South,Direct,True
CUST-023695,2021-02-12,South,Organic Search,True
CUST-023696,2023-10-12,North,Paid Ads,True
CUST-023697,2023-11-14,North,Organic Search,False
CUST-023698,2020-04-15,Central,Referral,False
CUST-023699,2024-04-04,Central,Organic Search,True
CUST-023700,2021-07-04,West,Email Campaign,True
CUST-023701,2024-07-12,Central,Paid Ads,True
CUST-023702,2024-09-04,Central,Email Campaign,True
CUST-023703,2022-09-08,South,Organic Search,False
CUST-023704,2022-02-02,West,Organic Search,True
CUST-023705,2024-12-14,Central,Referral,True
CUST-023706,2024-08-13,Central,Email Campaign,False
CUST-023707,2023-08-05,Central,Social Media,True
CUST-023708,2024-03-16,South,Email Campaign,True
CUST-023709,2021-02-09,East,Social Media,True
CUST-023710,2022-09-11,East,Direct,True
CUST-023711,2024-07-31,Central,Social Media,False
CUST-023712,2021-07-01,Central,Paid Ads,True
CUST-023713,2024-11-06,North,Paid Ads,True
CUST-023714,2020-07-27,Central,Referral,True
CUST-023715,2024-08-28,West,Email Campaign,False
CUST-023716,2021-05-21,East,Organic Search,False
CUST-023717,2022-05-08,North,Referral,True
CUST-023718,2024-01-22,Central,Referral,True
CUST-023719,2022-11-27,South,Paid Ads,True
CUST-023720,2023-02-16,North,Paid Ads,True
CUST-023721,2024-10-11,Central,Organic Search,True
CUST-023722,2023-04-03,South,Email Campaign,False
CUST-023723,2024-05-25,South,Social Media,True
CUST-023724,2024-11-28,South,Paid Ads,True
CUST-023725,2022-09-09,Central,Organic Search,False
CUST-023726,2022-07-16,East,Organic Search,True
CUST-023727,2022-04-05,North,Referral,True
CUST-023728,2024-10-24,Central,Organic Search,True
CUST-023729,2022-07-09,Central,Organic Search,True
CUST-023730,2024-08-16,West,Social Media,False
CUST-023731,2022-07-17,North,Referral,False
CUST-023732,2023-01-21,East,Organic Search,True
CUST-023733,2022-08-22,West,Social Media,False
CUST-023734,2022-04-23,West,Organic Search,False
CUST-023735,2022-09-23,East,Social Media,False
CUST-023736,2023-01-06,North,Referral,False
CUST-023737,2022-07-31,Central,Direct,False
CUST-023738,2024-11-08,North,Organic Search,False
CUST-023739,2020-06-01,West,Social Media,False
CUST-023740,2023-07-04,East,Social Media,False
CUST-023741,2021-02-23,Central,Referral,False
CUST-023742,2024-09-23,South,Organic Search,True
CUST-023743,2024-01-28,North,Organic Search,True
CUST-023744,2024-06-25,South,Paid Ads,True
CUST-023745,2022-01-11,South,Paid Ads,False
CUST-023746,2024-04-14,Central,Direct,False
CUST-023747,2024-03-04,Central,Social Media,True
CUST-023748,2022-11-24,East,Email Campaign,False
CUST-023749,2021-01-28,Central,Email Campaign,False
CUST-023750,2022-07-17,East,Social Media,True
CUST-023751,2021-12-17,South,Social Media,True
CUST-023752,2024-03-03,West,Paid Ads,True
CUST-023753,2023-12-25,North,Organic Search,False
CUST-023754,2021-03-24,West,Organic Search,True
CUST-023755,2022-10-13,West,Referral,True
CUST-023756,2024-03-09,East,Organic Search,True
CUST-023757,2023-08-21,South,Organic Search,False
CUST-023758,2020-08-24,Central,Social Media,True
CUST-023759,2021-03-14,North,Social Media,False
CUST-023760,2024-07-24,West,Social Media,False
CUST-023761,2021-12-05,West,Organic Search,True
CUST-023762,2024-02-16,Central,Paid Ads,False
CUST-023763,2022-04-16,South,Social Media,False
CUST-023764,2023-09-06,West,Organic Search,True
CUST-023765,2023-06-08,Central,Paid Ads,True
CUST-023766,2020-07-02,Central,Social Media,True
CUST-023767,2022-03-24,Central,Social Media,True
CUST-023768,2021-03-18,South,Paid Ads,True
CUST-023769,2022-05-18,Central,Social Media,True
CUST-023770,2020-06-17,South,Social Media,True
CUST-023771,2023-06-06,Central,Paid Ads,False
CUST-023772,2022-04-18,Central,Referral,False
CUST-023773,2021-04-20,North,Paid Ads,True
CUST-023774,2021-05-20,Central,Organic Search,False
CUST-023775,2022-07-25,East,Organic Search,False
CUST-023776,2020-05-06,South,Referral,False
CUST-023777,2022-02-02,Central,Email Campaign,True
CUST-023778,2024-08-26,East,Organic Search,True
CUST-023779,2023-02-15,North,Organic Search,False
CUST-023780,2022-08-02,West,Organic Search,True
CUST-023781,2024-05-24,Central,Referral,True
CUST-023782,2020-08-18,Central,Email Campaign,False
CUST-023783,2020-10-05,West,Social Media,True
CUST-023784,2021-07-06,Central,Referral,True
CUST-023785,2024-07-29,Central,Referral,False
CUST-023786,2020-10-17,East,Organic Search,True
CUST-023787,2024-04-08,West,Social Media,False
CUST-023788,2022-08-03,South,Referral,False
CUST-023789,2022-05-25,Central,Organic Search,True
CUST-023790,2023-07-21,South,Social Media,False
CUST-023791,2020-11-22,Central,Social Media,True
CUST-023792,2024-05-26,South,Organic Search,True
CUST-023793,2023-08-29,North,Paid Ads,False
CUST-023794,2021-12-04,West,Email Campaign,True
CUST-023795,2024-08-23,East,Organic Search,True
CUST-023796,2022-04-23,Central,Referral,True
CUST-023797,2022-03-21,Central,Organic Search,False
CUST-023798,2022-11-12,Central,Email Campaign,False
CUST-023799,2020-10-27,West,Organic Search,True
CUST-023800,2023-03-03,Central,Referral,False
CUST-023801,2021-05-03,West,Social Media,False
CUST-023802,2022-06-08,North,Referral,True
CUST-023803,2022-09-02,East,Organic Search,True
CUST-023804,2024-01-21,North,Social Media,False
CUST-023805,2022-02-03,West,Paid Ads,True
CUST-023806,2024-06-17,East,Organic Search,True
CUST-023807,2024-10-22,Central,Organic Search,True
CUST-023808,2023-09-25,Central,Organic Search,True
CUST-023809,2024-04-23,East,Paid Ads,True
CUST-023810,2021-07-05,Central,Paid Ads,True
CUST-023811,2024-02-25,North,Referral,True
CUST-023812,2020-11-02,Central,Social Media,False
CUST-023813,2024-05-23,Central,Organic Search,False
CUST-023814,2024-06-20,South,Referral,False
CUST-023815,2024-05-01,Central,Organic Search,True
CUST-023816,2023-12-21,East,Organic Search,False
CUST-023817,2020-06-23,West,Referral,True
CUST-023818,2021-09-26,West,Organic Search,False
CUST-023819,2023-10-31,Central,Referral,False
CUST-023820,2021-01-18,North,Direct,True
CUST-023821,2024-06-16,West,Referral,False
CUST-023822,2022-03-16,North,Referral,False
CUST-023823,2023-03-16,North,Organic Search,False
CUST-023824,2022-02-26,West,Organic Search,False
CUST-023825,2024-06-09,West,Organic Search,True
CUST-023826,2024-08-06,North,Social Media,True
CUST-023827,2023-09-04,West,Organic Search,False
CUST-023828,2021-06-29,Central,Direct,True
CUST-023829,2021-11-21,East,Referral,False
CUST-023830,2024-07-18,North,Paid Ads,True
CUST-023831,2023-01-04,Central,Social Media,True
CUST-023832,2023-07-15,Central,Direct,True
